	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
509	1950004	3.168160421517397	21	+	Linezolid	2
1043	1950538	5.9878592728055455	38	+	Linezolid	2
1686	1951181	2.5460686075867422	18	+	Linezolid	2
2841	1952336	3.5826312311313417	24	+	Linezolid	2
3372	1952867	2.280725408675276	15	+	Linezolid	2
4173	1953668	1.8019079692532565	8	+	Linezolid	2
6925	1956420	0.9991211637303372	0	+	Linezolid	2
7441	1956936	0.9992244760492885	0	+	Linezolid	2
8548	1958043	0.12435400366074292	0	+	Linezolid	2
10374	1959869	3.133026448659546	4	+	Linezolid	2
12478	1961973	2.010216204534591	8	+	Linezolid	2
13394	1962889	0.6088629315215202	0	+	Linezolid	2
14771	1964266	0.4699495638450942	1	+	Linezolid	2
16693	1966188	4.925496867079179	326	+	Linezolid	2
17482	1966977	4.1580739025642375	280	+	Linezolid	2
19547	1969042	0.4022050354446383	0	+	Linezolid	2
20135	1969630	0.4544268486819555	1	+	Linezolid	2
22127	1971622	3.1787385787912226	133	+	Linezolid	2
22685	1972180	6.628059604195335	260	+	Linezolid	2
25279	1974774	2.746102798671855	18	+	Linezolid	2
27758	1977253	0.17506902125093332	0	+	Linezolid	2
29028	1978523	8.196349788716262	1701	+	Linezolid	2
30369	1979864	0.17381685645330544	0	+	Linezolid	2
31598	1981093	0.5575218807925372	0	+	Linezolid	2
34507	1984002	1.4145423495401868	4	+	Linezolid	2
35289	1984784	0.6020951321842646	0	+	Linezolid	2
37379	1986874	4.40310600199727	16	+	Linezolid	2
38295	1987790	2.5280038420679425	12	+	Linezolid	2
39305	1988800	3.4262316527457384	16	+	Linezolid	2
40370	1989865	0.9682544813493287	15	+	Linezolid	2
41236	1990731	0.7253694034218593	12	+	Linezolid	2
41926	1991421	8.294037037660566	94	+	Linezolid	2
43279	1992774	0.3136108854344938	0	+	Linezolid	2
44223	1993718	0.22898852252804333	0	+	Linezolid	2
45359	1994854	0.22162227726247552	0	+	Linezolid	2
46048	1995543	8.607167202538937	321	+	Linezolid	2
47389	1996884	0.5324746874577835	27	+	Linezolid	2
48618	1998113	0.5492842489103049	0	+	Linezolid	2
50249	1999744	2.2041170901003397	9	+	Linezolid	2
51130	2000625	4.0441884682407	22	+	Linezolid	2
52329	2001824	2.028397459223774	13	+	Linezolid	2
53533	2003028	6.247636832671802	35	+	Linezolid	2
55645	2005140	0.8236329443715403	10	+	Linezolid	2
56916	2006411	6.429764486704734	43	+	Linezolid	2
57682	2007177	1.9932119087466222	22	+	Linezolid	2
59529	2009024	3.6787744462973944	46	+	Linezolid	2
61253	2010748	6.558990581915344	79	+	Linezolid	2
63333	2012828	0.19797322091217567	0	+	Linezolid	2
64242	2013737	4.231953663112949	2414	+	Linezolid	2
65411	2014906	6.476162552849963	4043	+	Linezolid	2
66283	2015778	0.2578534398645146	0	+	Linezolid	2
66926	2016421	3.964596900422936	2285	+	Linezolid	2
67772	2017267	0.2208796039494558	0	+	Linezolid	2
68780	2018275	0.22568258733859445	7	+	Linezolid	2
69905	2019400	0.387591161712932	46	+	Linezolid	2
70945	2020440	5.900505805358551	502	+	Linezolid	2
73279	2022774	6.165714377029931	519	+	Linezolid	2
75712	2025207	0.20743550584308126	0	+	Linezolid	2
76558	2026053	8.01356169537097	14039	+	Linezolid	2
77975	2027470	1.3648749482134748	2679	+	Linezolid	2
79108	2028603	0.3114458951041477	0	+	Linezolid	2
79698	2029193	0.32567378526487245	1	+	Linezolid	2
82139	2031634	8.179983852782492	1317	+	Linezolid	2
83737	2033232	1.133538764699138	221	+	Linezolid	2
84819	2034314	0.433282610945158	1	+	Linezolid	2
85829	2035324	0.1651152322815493	0	+	Linezolid	2
87383	2036878	8.658363579225485	11880	+	Linezolid	2
88829	2038324	0.16215367897766414	0	+	Linezolid	2
90208	2039703	0.2850807501264494	0	+	Linezolid	2
91027	2040522	3.0273085183254547	28	+	Linezolid	2
91698	2041193	6.204115570973125	50	+	Linezolid	2
92640	2042135	3.9182503368255146	33	+	Linezolid	2
93428	2042923	0.5332770842243663	0	+	Linezolid	2
94357	2043852	0.65422581195614	0	+	Linezolid	2
95792	2045287	0.506213974906584	0	+	Linezolid	2
97555	2047050	1.4257292509208697	1012	+	Linezolid	2
98553	2048048	7.464203111784471	4470	+	Linezolid	2
99495	2048990	0.33923914617602585	0	+	Linezolid	2
101942	2051437	2.78253611571713	6	+	Linezolid	2
102495	2051990	1.147981427214478	3	+	Linezolid	2
103086	2052581	2.1837488502697746	6	+	Linezolid	2
103856	2053351	2.756428439382616	9	+	Linezolid	2
105240	2054735	4.3196994309368115	13	+	Linezolid	2
105856	2055351	5.012555869259612	15	+	Linezolid	2
107849	2057344	0.5954392487535788	8	+	Linezolid	2
109102	2058597	3.9185079106242515	55	+	Linezolid	2
110503	2059998	4.762442376708355	72	+	Linezolid	2
112184	2061679	0.9263634602529053	0	+	Linezolid	2
112864	2062359	0.45221957824531306	49	+	Linezolid	2
113856	2063351	0.5213779512209021	50	+	Linezolid	2
114690	2064185	8.438379477447144	526	+	Linezolid	2
117122	2066617	0.6150735041748108	0	+	Linezolid	2
118185	2067680	0.30443913928445626	412	+	Linezolid	2
118971	2068466	0.22845085952879676	357	+	Linezolid	2
119671	2069166	8.344318835201642	6770	+	Linezolid	2
120367	2069862	0.239618002379712	2	+	Linezolid	2
121495	2070990	0.9733736063200535	930	+	Linezolid	2
122973	2072468	0.33806932851809185	68	+	Linezolid	2
123686	2073181	0.28142383961214135	0	+	Linezolid	2
124935	2074430	0.2244333291449699	62	+	Linezolid	2
125493	2074988	8.23939757214049	1109	+	Linezolid	2
126696	2076191	0.21716605244487044	0	+	Linezolid	2
128029	2077524	0.256297546415628	0	+	Linezolid	2
128924	2078419	0.2552721121881443	4	+	Linezolid	2
129601	2079096	0.23139935277686233	0	+	Linezolid	2
130555	2080050	0.5487306304710797	2271	+	Linezolid	2
131433	2080928	7.504680242971232	22504	+	Linezolid	2
132554	2082049	0.23517038123861858	1	+	Linezolid	2
134633	2084128	0.6595115643712006	101	+	Linezolid	2
135813	2085308	3.4903798213211767	874	+	Linezolid	2
138164	2087659	7.266394421296156	1745	+	Linezolid	2
139620	2089115	0.34925814328036925	9	+	Linezolid	2
141962	2091457	7.231575689419375	1066	+	Linezolid	2
144562	2094057	0.2754657571509009	0	+	Linezolid	2
145211	2094706	1.2513542567392837	49	+	Linezolid	2
146211	2095706	0.2585605397819682	0	+	Linezolid	2
146873	2096368	8.915982326706327	297	+	Linezolid	2
148595	2098090	0.9306440912938109	37	+	Linezolid	2
149598	2099093	0.5531295317433829	0	+	Linezolid	2
151011	2100506	0.1965841869959878	0	+	Linezolid	2
152111	2101606	4.924537664355866	416	+	Linezolid	2
154589	2104084	5.906322849556826	565	+	Linezolid	2
155573	2105068	0.7440857545196606	87	+	Linezolid	2
156563	2106058	2.6918077436466206	245	+	Linezolid	2
158523	2108018	2.5531430679416833	172	+	Linezolid	2
159537	2109032	7.330054215389494	405	+	Linezolid	2
161207	2110702	0.6672108278368101	0	+	Linezolid	2
162271	2111766	1.4852857009317217	171	+	Linezolid	2
162860	2112355	0.6423735694986489	114	+	Linezolid	2
163751	2113246	6.488325012771524	714	+	Linezolid	2
165085	2114580	5.427334567399535	612	+	Linezolid	2
167600	2117095	5.554720918843572	282	+	Linezolid	2
168984	2118479	0.16318348412749553	0	+	Linezolid	2
170510	2120005	8.370830196600858	2922	+	Linezolid	2
171141	2120636	0.1392834785555233	0	+	Linezolid	2
172514	2122009	0.14948437138498788	0	+	Linezolid	2
174456	2123951	6.141212633983438	130	+	Linezolid	2
175956	2125451	1.0981254494656758	29	+	Linezolid	2
176539	2126034	0.353723093214281	0	+	Linezolid	2
177306	2126801	1.207049898715867	7	+	Linezolid	2
178168	2127663	1.3310522841039771	7	+	Linezolid	2
178874	2128369	1.335201077016504	3	+	Linezolid	2
179856	2129351	3.5930855868678355	5	+	Linezolid	2
181231	2130726	1.998491813906186	4	+	Linezolid	2
182194	2131689	2.0436969002507768	4	+	Linezolid	2
