	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
516	1950011	1.6699726365164225	7	+	Tigecycline	4
1051	1950546	3.642926601550225	14	+	Tigecycline	4
1668	1951163	1.3829788562070642	6	+	Tigecycline	4
2823	1952318	7.601712927425609	28	+	Tigecycline	4
5397	1954892	0.17587881434825922	0	+	Tigecycline	4
7663	1957158	0.9987741427533255	0	+	Tigecycline	4
8556	1958051	0.9978058018372352	0	+	Tigecycline	4
12506	1962001	1.2482382847869613	3	+	Tigecycline	4
14724	1964219	0.445988148690295	0	+	Tigecycline	4
16690	1966185	5.595502577028993	190	+	Tigecycline	4
17486	1966981	5.46656888968496	186	+	Tigecycline	4
20096	1969591	0.42219534282492355	0	+	Tigecycline	4
22112	1971607	3.4778982446853868	68	+	Tigecycline	4
22685	1972180	6.73459996876821	125	+	Tigecycline	4
23805	1973300	0.4174889710550145	0	+	Tigecycline	4
25332	1974827	1.9174516865561104	5	+	Tigecycline	4
25942	1975437	0.8419555155234797	0	+	Tigecycline	4
27760	1977255	0.18368200185482741	0	+	Tigecycline	4
29024	1978519	8.302291487743137	614	+	Tigecycline	4
29746	1979241	0.1834705169495412	0	+	Tigecycline	4
31636	1981131	0.7998735531764258	4	+	Tigecycline	4
32543	1982038	0.8519492223471725	2	+	Tigecycline	4
34176	1983671	3.190429951463736	2	+	Tigecycline	4
35104	1984599	0.988579211273661	1	+	Tigecycline	4
35702	1985197	2.365706890777878	2	+	Tigecycline	4
36701	1986196	1.4655994560708032	3	+	Tigecycline	4
37499	1986994	1.399555895174957	3	+	Tigecycline	4
38315	1987810	4.804510168238417	10	+	Tigecycline	4
39302	1988797	0.9773538315492336	3	+	Tigecycline	4
40357	1989852	2.676070827238048	10	+	Tigecycline	4
41284	1990779	1.6614738172717671	6	+	Tigecycline	4
41916	1991411	7.360505295702115	23	+	Tigecycline	4
46042	1995537	8.598855951287954	91	+	Tigecycline	4
46750	1996245	0.2126166397011961	0	+	Tigecycline	4
47802	1997297	0.20673506016257648	0	+	Tigecycline	4
48802	1998297	2.599629773106651	4	+	Tigecycline	4
49706	1999201	1.795252880949965	3	+	Tigecycline	4
51130	2000625	1.960370217415539	8	+	Tigecycline	4
52355	2001850	2.272546479344441	9	+	Tigecycline	4
53485	2002980	7.4282830849771635	27	+	Tigecycline	4
55466	2004961	0.3460851731722513	0	+	Tigecycline	4
56922	2006417	6.145971874531174	11	+	Tigecycline	4
57695	2007190	3.5089531828541376	8	+	Tigecycline	4
59905	2009400	1.6221673508374175	6	+	Tigecycline	4
61263	2010758	7.146693361083912	22	+	Tigecycline	4
64237	2013732	5.227042942227808	1322	+	Tigecycline	4
65410	2014905	6.263929332443726	1673	+	Tigecycline	4
66283	2015778	0.2583011322552999	0	+	Tigecycline	4
66930	2016425	3.3046559722567936	763	+	Tigecycline	4
69089	2018584	0.2725141851415989	0	+	Tigecycline	4
69897	2019392	0.2921289763384992	25	+	Tigecycline	4
70918	2020413	8.482345363644626	370	+	Tigecycline	4
73259	2022754	3.0210247441751545	141	+	Tigecycline	4
74030	2023525	0.43803578532326465	0	+	Tigecycline	4
75545	2025040	0.21027537153157455	0	+	Tigecycline	4
76558	2026053	8.05259288413851	4090	+	Tigecycline	4
