	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
113	974893	0.861759686754064	2	-	Linezolid	2
1128	975908	2.6798288212741452	8	-	Linezolid	2
3248	978028	2.6553340268387053	13	-	Linezolid	2
6508	981288	8.217458076026656	4186	-	Linezolid	2
7195	981975	0.13213872430505744	17	-	Linezolid	2
8114	982894	0.149870917944912	8	-	Linezolid	2
9120	983900	0.682921186604201	0	-	Linezolid	2
10633	985413	0.5658125537867035	0	-	Linezolid	2
11221	986001	0.5924861131971153	0	-	Linezolid	2
12487	987267	4.785903563994531	15	-	Linezolid	2
13568	988348	1.1545244837564754	6	-	Linezolid	2
14340	989120	1.9592142846581064	9	-	Linezolid	2
15755	990535	2.5947870463905516	17	-	Linezolid	2
17046	991826	2.1751833461324823	18	-	Linezolid	2
18087	992867	0.1361054725818299	0	-	Linezolid	2
19750	994530	8.262139001968132	14760	-	Linezolid	2
21148	995928	0.14420038981855418	0	-	Linezolid	2
22495	997275	7.328696434226997	369	-	Linezolid	2
25871	1000651	2.2521804963978034	12	-	Linezolid	2
28596	1003376	2.836322324716674	5	-	Linezolid	2
29999	1004779	1.5866882101319675	4	-	Linezolid	2
31885	1006665	0.6266971187389372	0	-	Linezolid	2
34642	1009422	8.343307734302428	3216	-	Linezolid	2
36396	1011176	0.4992274080435469	259	-	Linezolid	2
37175	1011955	0.49978037829693406	0	-	Linezolid	2
40848	1015628	7.048230126556063	351	-	Linezolid	2
41892	1016672	1.808054017318952	107	-	Linezolid	2
43557	1018337	0.6408422597713416	1	-	Linezolid	2
44848	1019628	7.529467022244812	124	-	Linezolid	2
46112	1020892	0.5733687562787616	14	-	Linezolid	2
47746	1022526	1.3314164238337234	11	-	Linezolid	2
48791	1023571	3.438194207450299	22	-	Linezolid	2
50033	1024813	0.19765457143253967	0	-	Linezolid	2
51400	1026180	8.211353991674162	3550	-	Linezolid	2
52389	1027169	0.6043441221109082	337	-	Linezolid	2
53979	1028759	0.5555790320046021	0	-	Linezolid	2
56127	1030907	2.9966959398229065	151	-	Linezolid	2
56959	1031739	3.073006196341975	154	-	Linezolid	2
58374	1033154	2.926930033189734	149	-	Linezolid	2
61086	1035866	0.609588582524319	0	-	Linezolid	2
62023	1036803	3.633900043097869	12	-	Linezolid	2
63607	1038387	6.548725306273932	21	-	Linezolid	2
64537	1039317	3.160940688168838	11	-	Linezolid	2
66163	1040943	3.056680812751755	8	-	Linezolid	2
68341	1043121	0.22066966625631196	0	-	Linezolid	2
69072	1043852	8.769842896312548	1298	-	Linezolid	2
70082	1044862	0.24074377574933364	0	-	Linezolid	2
70875	1045655	0.18229032258596584	0	-	Linezolid	2
73190	1047970	7.09113121255399	25575	-	Linezolid	2
74567	1049347	0.2090677726421721	0	-	Linezolid	2
76698	1051478	7.51806686169329	7429	-	Linezolid	2
79170	1053950	2.4101820552245727	4361	-	Linezolid	2
81066	1055846	7.533436639920225	10623	-	Linezolid	2
82219	1056999	0.8148990293077282	1257	-	Linezolid	2
83701	1058481	0.31001336232648563	0	-	Linezolid	2
84748	1059528	0.5740736922535014	0	-	Linezolid	2
85791	1060571	4.125206458582109	103	-	Linezolid	2
88184	1062964	6.732481572861081	157	-	Linezolid	2
90800	1065580	0.3573922262699964	125	-	Linezolid	2
91365	1066145	8.091881135869793	1780	-	Linezolid	2
94502	1069282	9.272651621270288	27577	-	Linezolid	2
96166	1070946	0.22181353442070775	105	-	Linezolid	2
97294	1072074	4.002712768601477	1540	-	Linezolid	2
100435	1075215	8.259996815060742	4214	-	Linezolid	2
