	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
1035	1950530	2.690094149805564	15	+	Vancomycin	1
1709	1951204	2.888645493874638	16	+	Vancomycin	1
2846	1952341	5.806076683494921	29	+	Vancomycin	1
3378	1952873	0.8118395377672285	6	+	Vancomycin	1
4156	1953651	1.5082820343727348	8	+	Vancomycin	1
5372	1954867	0.24986872705009236	0	+	Vancomycin	1
7067	1956562	0.9989455818085946	0	+	Vancomycin	1
8298	1957793	0.17586312387096437	0	+	Vancomycin	1
9683	1959178	3.674150097822047	2	+	Vancomycin	1
10353	1959848	1.4867036708982568	2	+	Vancomycin	1
12178	1961673	2.1212729577220664	6	+	Vancomycin	1
13581	1963076	0.839632269084417	0	+	Vancomycin	1
14795	1964290	0.46489632523846397	1	+	Vancomycin	1
16100	1965595	2.4735641512815603	135	+	Vancomycin	1
16692	1966187	4.244723790294731	217	+	Vancomycin	1
17495	1966990	6.379535163621381	316	+	Vancomycin	1
20177	1969672	0.5097612695858942	0	+	Vancomycin	1
20988	1970483	0.4477384558482379	0	+	Vancomycin	1
22111	1971606	3.949412790740338	150	+	Vancomycin	1
22690	1972185	6.506579506167568	237	+	Vancomycin	1
23743	1973238	0.4301481047387135	1	+	Vancomycin	1
25293	1974788	1.8227926158126282	10	+	Vancomycin	1
27294	1976789	0.2200759403349493	0	+	Vancomycin	1
27960	1977455	0.22459128483159466	0	+	Vancomycin	1
29027	1978522	8.26435075389185	517	+	Vancomycin	1
30075	1979570	0.2450182730520771	0	+	Vancomycin	1
31036	1980531	0.24046801918821117	0	+	Vancomycin	1
31690	1981185	1.6462498047803646	13	+	Vancomycin	1
32570	1982065	3.970741043270005	22	+	Vancomycin	1
33165	1982660	2.272287102586233	14	+	Vancomycin	1
33818	1983313	1.1856313499942066	0	+	Vancomycin	1
35418	1984913	2.1918255481704674	10	+	Vancomycin	1
37371	1986866	1.7740024638006364	12	+	Vancomycin	1
38546	1988041	4.828091028113801	25	+	Vancomycin	1
39363	1988858	2.9092991219373094	17	+	Vancomycin	1
40395	1989890	1.3868995841947513	12	+	Vancomycin	1
40959	1990454	1.3810011898311294	12	+	Vancomycin	1
41964	1991459	6.287818824542474	31	+	Vancomycin	1
42536	1992031	1.135450442558586	0	+	Vancomycin	1
43462	1992957	1.6174801973251725	12	+	Vancomycin	1
44737	1994232	0.8272209075860986	18	+	Vancomycin	1
46034	1995529	8.669579465653271	126	+	Vancomycin	1
46726	1996221	0.5646035838091537	14	+	Vancomycin	1
47232	1996727	0.43226841003024624	0	+	Vancomycin	1
48660	1998155	1.0532744223544608	0	+	Vancomycin	1
50191	1999686	1.1023705182188557	9	+	Vancomycin	1
51134	2000629	5.904262962748734	39	+	Vancomycin	1
51863	2001358	1.1881971443684611	12	+	Vancomycin	1
52588	2002083	1.1721726279615394	12	+	Vancomycin	1
53496	2002991	5.157693474143117	38	+	Vancomycin	1
54673	2004168	1.1537896514998165	0	+	Vancomycin	1
55876	2005371	3.3967336609028713	24	+	Vancomycin	1
56488	2005983	3.2543491491322545	19	+	Vancomycin	1
57098	2006593	2.8523795238840157	17	+	Vancomycin	1
58111	2007606	1.51368251876867	13	+	Vancomycin	1
59905	2009400	4.103406973119216	29	+	Vancomycin	1
60654	2010149	1.331424195901073	13	+	Vancomycin	1
61270	2010765	5.769288035138727	39	+	Vancomycin	1
63173	2012668	0.20207976144104559	0	+	Vancomycin	1
64245	2013740	6.7712514926065515	2707	+	Vancomycin	1
65419	2014914	5.281017007478709	2200	+	Vancomycin	1
66283	2015778	0.2441130399607269	0	+	Vancomycin	1
66960	2016455	2.9582382905578877	877	+	Vancomycin	1
68653	2018148	0.3307941072981515	3	+	Vancomycin	1
70097	2019592	0.6579089099976378	78	+	Vancomycin	1
70935	2020430	8.188776537459542	716	+	Vancomycin	1
71630	2021125	0.3685471831733342	1	+	Vancomycin	1
73256	2022751	3.8727422121893746	351	+	Vancomycin	1
75655	2025150	0.21063776511202745	2	+	Vancomycin	1
76555	2026050	7.858295620616898	7767	+	Vancomycin	1
77975	2027470	2.3240504644460653	2437	+	Vancomycin	1
79847	2029342	0.264386578637486	0	+	Vancomycin	1
82138	2031633	7.198399558175385	585	+	Vancomycin	1
83751	2033246	2.5764249150912657	228	+	Vancomycin	1
84820	2034315	0.5179710241893859	1	+	Vancomycin	1
85830	2035325	0.17700416307475203	1	+	Vancomycin	1
87384	2036879	8.983718038491036	5890	+	Vancomycin	1
88273	2037768	0.5256940986945762	448	+	Vancomycin	1
89273	2038768	0.17025942853372025	0	+	Vancomycin	1
90313	2039808	0.22219285867307276	0	+	Vancomycin	1
90978	2040473	1.6057545014548886	11	+	Vancomycin	1
91763	2041258	3.6101066086657534	18	+	Vancomycin	1
92640	2042135	4.6509151815825	21	+	Vancomycin	1
93888	2043383	1.813943043015649	11	+	Vancomycin	1
95582	2045077	0.47553715203496755	0	+	Vancomycin	1
96343	2045838	0.3571765208466521	0	+	Vancomycin	1
96968	2046463	0.35889289948230474	0	+	Vancomycin	1
98349	2047844	6.906557903426952	1716	+	Vancomycin	1
99402	2048897	0.3572297098809939	0	+	Vancomycin	1
101402	2050897	1.7888249699993912	10	+	Vancomycin	1
102678	2052173	1.937177953090504	9	+	Vancomycin	1
103258	2052753	3.050168635618455	12	+	Vancomycin	1
104324	2053819	1.8464224456254	9	+	Vancomycin	1
105285	2054780	2.0008838959293023	10	+	Vancomycin	1
106052	2055547	2.3807034264907654	13	+	Vancomycin	1
108012	2057507	1.6752455510006667	15	+	Vancomycin	1
109154	2058649	6.35373457245795	42	+	Vancomycin	1
110398	2059893	1.205526032654753	12	+	Vancomycin	1
111493	2060988	0.9701058000416016	0	+	Vancomycin	1
112176	2061671	1.1427248999480224	0	+	Vancomycin	1
113014	2062509	0.550711600006432	25	+	Vancomycin	1
114690	2064185	8.356632749112691	229	+	Vancomycin	1
117035	2066530	0.6336767118610955	1	+	Vancomycin	1
118197	2067692	0.5294757944914217	225	+	Vancomycin	1
