	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
1358	1950853	7.877357441531564	494.0	-	Vancomycin	1
2363	1951858	0.7573851311647184	65.0	-	Vancomycin	1
4298	1953793	2.518323419451566	42.0	-	Vancomycin	1
7106	1956601	0.9999587700139403	0.0	-	Vancomycin	1
8467	1957962	0.19505048007752163	0.0	-	Vancomycin	1
9733	1959228	2.8770231532951116	15.0	-	Vancomycin	1
12662	1962157	8.325119989474937	7141.0	-	Vancomycin	1
13364	1962859	0.14592739835939583	9.0	-	Vancomycin	1
13943	1963438	0.1530690731603386	4.0	-	Vancomycin	1
16019	1965514	0.7499527445395857	1.0	-	Vancomycin	1
16573	1966068	0.7548675810289645	0.0	-	Vancomycin	1
17562	1967057	1.0111575455224118	118.0	-	Vancomycin	1
18510	1968005	0.3345111933330277	57.0	-	Vancomycin	1
19434	1968929	8.120509642169164	770.0	-	Vancomycin	1
20872	1970367	0.3171858087767266	2.0	-	Vancomycin	1
22029	1971524	0.5436191500099395	0.0	-	Vancomycin	1
22766	1972261	7.605856288963437	438.0	-	Vancomycin	1
23484	1972979	1.5077218924932243	111.0	-	Vancomycin	1
25159	1974654	0.3499070046500783	8.0	-	Vancomycin	1
25911	1975406	0.26298442570803227	4.0	-	Vancomycin	1
26565	1976060	1.9241992860537338	936.0	-	Vancomycin	1
27727	1977222	0.31307751057876215	3477.0	-	Vancomycin	1
29522	1979017	6.043623452655804	39908.0	-	Vancomycin	1
31525	1981020	0.2193286592891472	5.0	-	Vancomycin	1
32473	1981968	1.371108391658952	6.0	-	Vancomycin	1
33069	1982564	1.0412778239154417	57.0	-	Vancomycin	1
33935	1983430	1.5802500042134588	71.0	-	Vancomycin	1
35100	1984595	7.864466446375123	248.0	-	Vancomycin	1
36883	1986378	0.7332999737010057	46.0	-	Vancomycin	1
37943	1987438	1.7925386620517678	6.0	-	Vancomycin	1
38720	1988215	3.0422736054855757	58.0	-	Vancomycin	1
39450	1988945	2.348516507209314	53.0	-	Vancomycin	1
40167	1989662	3.2072879099443967	66.0	-	Vancomycin	1
