	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
335	975112	1.4951279588826856	37	+	Vancomycin	1
1145	975922	4.374925241889123	88	+	Vancomycin	1
1744	976521	2.8243497454936572	62	+	Vancomycin	1
2496	977273	1.4157754971355585	45	+	Vancomycin	1
4178	978955	0.23636737010371575	1	+	Vancomycin	1
5659	980436	7.67573902991591	3281	+	Vancomycin	1
6376	981153	3.0703177629582354	1368	+	Vancomycin	1
7181	981958	0.29361058789258254	0	+	Vancomycin	1
9251	984028	9.067743641006407	4164	+	Vancomycin	1
11822	986599	6.974448452259535	1388	+	Vancomycin	1
13738	988515	0.621542301714718	239	+	Vancomycin	1
14329	989106	5.223602860525872	886	+	Vancomycin	1
16903	991680	0.9778919042857198	0	+	Vancomycin	1
18161	992938	0.2788650550494043	0	+	Vancomycin	1
19552	994329	8.351748771939167	700	+	Vancomycin	1
21081	995858	0.3352923393511179	10	+	Vancomycin	1
22418	997195	9.570126479867193	805	+	Vancomycin	1
23396	998173	1.8168482753004749	187	+	Vancomycin	1
24687	999464	1.4272314049412294	154	+	Vancomycin	1
25647	1000424	0.8402412995049021	4	+	Vancomycin	1
26883	1001660	0.3320163724915482	4	+	Vancomycin	1
28069	1002846	0.22413262652477803	6	+	Vancomycin	1
28802	1003579	8.228797581352937	826	+	Vancomycin	1
31944	1006721	3.413324950728803	22	+	Vancomycin	1
36330	1011107	7.584172197078124	17595	+	Vancomycin	1
37423	1012200	3.053146538883251	7357	+	Vancomycin	1
38207	1012984	0.2415425064984985	0	+	Vancomycin	1
39438	1014215	0.19092505977591648	9	+	Vancomycin	1
40532	1015309	8.446076625857623	9325	+	Vancomycin	1
41144	1015921	0.14819000236650487	0	+	Vancomycin	1
43067	1017844	0.41529149872927107	136	+	Vancomycin	1
44121	1018898	0.24289238304978847	106	+	Vancomycin	1
44807	1019584	8.214339795104065	1770	+	Vancomycin	1
45506	1020283	0.3093432737364813	3	+	Vancomycin	1
47621	1022398	2.0752199329357524	90	+	Vancomycin	1
48629	1023406	0.4764521098120546	10	+	Vancomycin	1
50515	1025292	0.7769484606229778	1185	+	Vancomycin	1
51213	1025990	8.165234781006479	10112	+	Vancomycin	1
52572	1027349	0.20302230988851602	0	+	Vancomycin	1
53605	1028382	0.26897813499508394	2	+	Vancomycin	1
54804	1029581	0.24968275458552291	0	+	Vancomycin	1
56040	1030817	8.430767480278002	9152	+	Vancomycin	1
57980	1032757	0.24666750370940987	1	+	Vancomycin	1
58972	1033749	1.7503353833898236	43	+	Vancomycin	1
59561	1034338	1.3667421128708899	40	+	Vancomycin	1
60841	1035618	0.20026997004425945	13	+	Vancomycin	1
61865	1036642	0.2167605910025513	8	+	Vancomycin	1
62407	1037184	5.746978342797693	2834	+	Vancomycin	1
63295	1038072	5.760877881626493	2840	+	Vancomycin	1
64888	1039665	0.2570601753503448	5	+	Vancomycin	1
66296	1041073	0.37907930509025045	109	+	Vancomycin	1
67206	1041983	8.098883274273561	1390	+	Vancomycin	1
68893	1043670	1.2210525755608572	382	+	Vancomycin	1
69564	1044341	0.29021995947308343	0	+	Vancomycin	1
70356	1045133	4.262930451440017	1686	+	Vancomycin	1
72383	1047160	4.715673943708572	1923	+	Vancomycin	1
74100	1048877	0.2954064480018661	0	+	Vancomycin	1
75614	1050391	0.9763754545079244	0	+	Vancomycin	1
77768	1052545	0.4556661449806698	41	+	Vancomycin	1
79084	1053861	8.037214582247044	433	+	Vancomycin	1
79651	1054428	0.4558577073575551	0	+	Vancomycin	1
80983	1055760	1.7979333687366514	115	+	Vancomycin	1
81668	1056445	2.8007241674741032	57	+	Vancomycin	1
83652	1058429	1.0952377691013666	2	+	Vancomycin	1
84683	1059460	1.335233345352723	25	+	Vancomycin	1
86178	1060955	0.1666168827588484	4	+	Vancomycin	1
87011	1061788	0.16837630377216536	3	+	Vancomycin	1
87971	1062748	8.211337347346717	2922	+	Vancomycin	1
90776	1065553	2.497258369552775	16	+	Vancomycin	1
92366	1067143	1.1163561219146327	21	+	Vancomycin	1
93598	1068375	0.684727146091891	15	+	Vancomycin	1
94354	1069131	8.14704692637132	109	+	Vancomycin	1
95023	1069800	0.8796047077744452	19	+	Vancomycin	1
97011	1071788	2.1673607048317227	37	+	Vancomycin	1
98023	1072800	6.16802307701164	91	+	Vancomycin	1
98745	1073522	0.7965222342786312	21	+	Vancomycin	1
99445	1074222	0.7284812982429625	0	+	Vancomycin	1
101000	1075777	2.8671978980715225	39	+	Vancomycin	1
102591	1077368	0.5518414758397867	56	+	Vancomycin	1
103832	1078609	8.016537624026393	530	+	Vancomycin	1
104862	1079639	0.29997617791118614	0	+	Vancomycin	1
106440	1081217	0.4629269169969162	0	+	Vancomycin	1
107497	1082274	0.4633097927236935	0	+	Vancomycin	1
108814	1083591	8.174872968661395	120	+	Vancomycin	1
109900	1084677	0.885913928206341	21	+	Vancomycin	1
110482	1085259	0.6196958784752475	0	+	Vancomycin	1
111649	1086426	1.256754250981936	25	+	Vancomycin	1
112360	1087137	1.0909465955832047	24	+	Vancomycin	1
113637	1088414	6.743715594214707	83	+	Vancomycin	1
115440	1090217	1.2633411911871333	29	+	Vancomycin	1
117573	1092350	3.584565250615473	41	+	Vancomycin	1
118491	1093268	4.811882758949947	51	+	Vancomycin	1
119673	1094450	1.42209044405474	28	+	Vancomycin	1
120906	1095683	0.3020032395533277	4	+	Vancomycin	1
121676	1096453	0.35686095204226664	39	+	Vancomycin	1
122322	1097099	8.160606925100128	477	+	Vancomycin	1
125034	1099811	0.5313210782195023	2	+	Vancomycin	1
126427	1101204	0.5390340475271846	481	+	Vancomycin	1
127589	1102366	8.191366804027648	5337	+	Vancomycin	1
128765	1103542	0.3735837157640226	14	+	Vancomycin	1
130967	1105744	1.311431748941253	828	+	Vancomycin	1
131879	1106656	7.686644500064356	3827	+	Vancomycin	1
134934	1109711	3.9768153246025366	135	+	Vancomycin	1
135708	1110485	5.059614562420874	167	+	Vancomycin	1
137156	1111933	0.6679815155176906	0	+	Vancomycin	1
138207	1112984	0.21783839421647125	0	+	Vancomycin	1
139301	1114078	0.2716545944310569	4	+	Vancomycin	1
139991	1114768	8.104551383687921	2355	+	Vancomycin	1
140802	1115579	0.2702167117771103	34	+	Vancomycin	1
141458	1116235	0.5351583475774897	265	+	Vancomycin	1
142536	1117313	0.5714866876300159	168	+	Vancomycin	1
143159	1117936	0.36646094431791754	41	+	Vancomycin	1
144063	1118840	0.3942024372001093	18	+	Vancomycin	1
145039	1119816	8.14781960168379	1960	+	Vancomycin	1
146450	1121227	0.30094657119497725	7	+	Vancomycin	1
147806	1122583	0.5371718278701408	10	+	Vancomycin	1
149763	1124540	0.578907441749768	413	+	Vancomycin	1
150380	1125157	1.7676436861996576	946	+	Vancomycin	1
151046	1125823	8.787478928312659	4110	+	Vancomycin	1
151763	1126540	1.3913130906637063	772	+	Vancomycin	1
152614	1127391	0.3118485106036936	1	+	Vancomycin	1
154450	1129227	1.8729520314905903	112	+	Vancomycin	1
154951	1129728	4.3124660921322056	396	+	Vancomycin	1
156532	1131309	0.1725929315925302	5	+	Vancomycin	1
157272	1132049	0.6502093720197266	621	+	Vancomycin	1
158544	1133321	8.12715334769949	6245	+	Vancomycin	1
159321	1134098	0.17957363658659986	7	+	Vancomycin	1
160021	1134798	0.6943193878988159	653	+	Vancomycin	1
161874	1136651	0.47341343362296073	6	+	Vancomycin	1
162672	1137449	0.5053207087952195	9	+	Vancomycin	1
164003	1138780	7.1097583502342685	322	+	Vancomycin	1
166040	1140817	0.42487716739178694	164	+	Vancomycin	1
166946	1141723	8.862474800321179	2232	+	Vancomycin	1
167851	1142628	0.2881734489655734	3	+	Vancomycin	1
168708	1143485	3.172764991811727	842	+	Vancomycin	1
169628	1144405	0.3493276852781388	0	+	Vancomycin	1
171092	1145869	0.3456829176973738	9	+	Vancomycin	1
171679	1146456	1.180813873558946	261	+	Vancomycin	1
173806	1148583	10.505896647140649	1862	+	Vancomycin	1
174830	1149607	0.2912206202093892	0	+	Vancomycin	1
178182	1152959	5.178263384176272	48	+	Vancomycin	1
178944	1153721	2.30927423509148	29	+	Vancomycin	1
179824	1154601	0.9922056008370771	25	+	Vancomycin	1
180867	1155644	2.2779477212437835	45	+	Vancomycin	1
182169	1156946	0.6733453619858344	105	+	Vancomycin	1
183510	1158287	8.199599182376062	950	+	Vancomycin	1
184864	1159641	0.24928247555234048	12	+	Vancomycin	1
187094	1161871	7.07627931432332	1450	+	Vancomycin	1
187755	1162532	0.29142722746689004	0	+	Vancomycin	1
189354	1164131	4.279320383597101	896	+	Vancomycin	1
190058	1164835	0.2648937607198558	3	+	Vancomycin	1
191450	1166227	0.36993549145438265	3	+	Vancomycin	1
192823	1167600	0.15903290076523502	9	+	Vancomycin	1
194009	1168786	7.831506868185739	6133	+	Vancomycin	1
196371	1171148	2.46025979316801	2098	+	Vancomycin	1
196983	1171760	0.8544167165876441	371	+	Vancomycin	1
199718	1174495	8.010513323867261	9449	+	Vancomycin	1
201774	1176551	1.5754661076050023	2075	+	Vancomycin	1
202588	1177365	4.602176120729223	1423	+	Vancomycin	1
203575	1178352	0.34609477138178507	4	+	Vancomycin	1
205808	1180585	8.11503559751839	1101	+	Vancomycin	1
206494	1181271	0.29918339214328216	0	+	Vancomycin	1
208447	1183224	0.4645812012146323	0	+	Vancomycin	1
209040	1183817	0.4359081394809116	0	+	Vancomycin	1
209989	1184766	7.977350530067227	106	+	Vancomycin	1
211279	1186056	0.8584246079384256	17	+	Vancomycin	1
211942	1186719	0.7517115065423852	16	+	Vancomycin	1
212624	1187401	1.3118419968718003	0	+	Vancomycin	1
215202	1189979	4.543061572712454	708	+	Vancomycin	1
216032	1190809	0.28605499992854516	1	+	Vancomycin	1
216921	1191698	1.3079103085403936	247	+	Vancomycin	1
217626	1192403	5.030012185573663	1016	+	Vancomycin	1
219200	1193977	0.14427435457220378	0	+	Vancomycin	1
220361	1195138	8.362039028438016	47406	+	Vancomycin	1
222947	1197724	0.413028703663657	8	+	Vancomycin	1
223897	1198674	3.6984824763356836	2698	+	Vancomycin	1
225475	1200252	7.316455057956755	5171	+	Vancomycin	1
226128	1200905	0.3587392497133478	5	+	Vancomycin	1
227804	1202581	1.3276833917997457	964	+	Vancomycin	1
228314	1203091	1.9600432501180478	304	+	Vancomycin	1
229058	1203835	1.6325483295792345	265	+	Vancomycin	1
229626	1204403	0.5911091592032617	19	+	Vancomycin	1
230906	1205683	1.3210493536190449	18	+	Vancomycin	1
231788	1206565	1.3814624110353164	261	+	Vancomycin	1
232463	1207240	0.2823509750360406	352	+	Vancomycin	1
234368	1209145	8.334638853600367	4692	+	Vancomycin	1
236174	1210951	0.2832176862076374	40	+	Vancomycin	1
236949	1211726	2.108353197961762	1462	+	Vancomycin	1
238550	1213327	8.183799899865585	5199	+	Vancomycin	1
240637	1215414	0.23458956599861985	10	+	Vancomycin	1
241494	1216271	7.97362836548142	1332	+	Vancomycin	1
242635	1217412	0.5231695504277286	136	+	Vancomycin	1
245145	1219922	5.005293885048393	241	+	Vancomycin	1
245849	1220626	6.775334910400281	309	+	Vancomycin	1
246861	1221638	0.5408720939323353	4	+	Vancomycin	1
247555	1222332	0.5431743828971834	1	+	Vancomycin	1
248405	1223182	2.1506659440567018	26	+	Vancomycin	1
249118	1223895	1.4757590803274443	22	+	Vancomycin	1
250184	1224961	1.9464195040773562	3	+	Vancomycin	1
250820	1225597	3.617702293444854	31	+	Vancomycin	1
251724	1226501	2.927493422562911	30	+	Vancomycin	1
252601	1227378	2.010177090028666	0	+	Vancomycin	1
253823	1228600	0.659372354993816	0	+	Vancomycin	1
255366	1230143	2.7764477734031736	257	+	Vancomycin	1
256376	1231153	7.805413060404796	681	+	Vancomycin	1
257429	1232206	0.295980263932948	2	+	Vancomycin	1
258591	1233368	0.33392785394807944	112	+	Vancomycin	1
259309	1234086	8.207859174971224	1399	+	Vancomycin	1
260408	1235185	0.25278550571045916	4	+	Vancomycin	1
261193	1235970	0.23358640042276818	7	+	Vancomycin	1
261930	1236707	0.7561397934203787	7	+	Vancomycin	1
262493	1237270	1.799760105670514	88	+	Vancomycin	1
263177	1237954	4.3633514309728945	178	+	Vancomycin	1
264653	1239430	6.316774399134346	256	+	Vancomycin	1
266810	1241587	1.3757150243257537	93	+	Vancomycin	1
267380	1242157	2.187731036278178	102	+	Vancomycin	1
268622	1243399	2.0658858286250856	103	+	Vancomycin	1
269243	1244020	4.931941943695395	190	+	Vancomycin	1
270194	1244971	0.243846930116813	14	+	Vancomycin	1
271757	1246534	7.7671491538227935	2168	+	Vancomycin	1
273131	1247908	0.25613045652269	4	+	Vancomycin	1
274294	1249071	4.757667993205261	1033	+	Vancomycin	1
276108	1250885	0.7852029191233358	268	+	Vancomycin	1
277199	1251976	8.53530546496877	1802	+	Vancomycin	1
279831	1254608	2.900984970932859	86	+	Vancomycin	1
280567	1255344	2.7729130926593824	100	+	Vancomycin	1
281334	1256111	0.13263975245348786	6	+	Vancomycin	1
282076	1256853	0.13145096443868018	11	+	Vancomycin	1
283343	1258120	8.284301556853269	55548	+	Vancomycin	1
283995	1258772	0.13109011411103547	5	+	Vancomycin	1
284785	1259562	0.1308526762546287	3	+	Vancomycin	1
286263	1261040	2.936683880092591	34	+	Vancomycin	1
287227	1262004	2.6882885459315	33	+	Vancomycin	1
287899	1262676	2.1439235020622647	37	+	Vancomycin	1
289575	1264352	0.23348918471024385	2	+	Vancomycin	1
290898	1265675	6.744173884456031	2712	+	Vancomycin	1
291668	1266445	4.494359530622115	1945	+	Vancomycin	1
292969	1267746	0.27235543801977413	1	+	Vancomycin	1
293507	1268284	4.08667794370324	1159	+	Vancomycin	1
294348	1269125	0.255547566355299	0	+	Vancomycin	1
295331	1270108	0.2651674770161723	0	+	Vancomycin	1
296061	1270838	0.852275164246362	0	+	Vancomycin	1
297866	1272643	0.7277819959255344	6	+	Vancomycin	1
300576	1275353	8.965455710823854	10445	+	Vancomycin	1
303154	1277931	6.475052382175742	106	+	Vancomycin	1
304095	1278872	0.9554339933089268	1	+	Vancomycin	1
305307	1280084	1.1511828306196192	57	+	Vancomycin	1
306181	1280958	0.19626093968393332	15	+	Vancomycin	1
307251	1282028	0.2068552745463158	109	+	Vancomycin	1
307992	1282769	8.229155068101928	1924	+	Vancomycin	1
309026	1283803	0.2517933650618147	6	+	Vancomycin	1
309814	1284591	0.26420201914800173	7	+	Vancomycin	1
311134	1285911	0.23902777383593732	10	+	Vancomycin	1
312084	1286861	2.7769409737274744	2066	+	Vancomycin	1
313221	1287998	5.998886346542345	4227	+	Vancomycin	1
314264	1289041	4.837508960524699	3460	+	Vancomycin	1
315871	1290648	0.9987290934530542	528	+	Vancomycin	1
317594	1292371	4.748752109050339	429	+	Vancomycin	1
320816	1295593	8.203886257679029	2001	+	Vancomycin	1
322385	1297162	0.2505609803017123	4	+	Vancomycin	1
324458	1299235	0.8645919175955618	84	+	Vancomycin	1
325621	1300398	6.5906148445917605	421	+	Vancomycin	1
327459	1302236	4.14122043037263	291	+	Vancomycin	1
328669	1303446	0.349095298285034	13	+	Vancomycin	1
330099	1304876	8.136909208454234	1719	+	Vancomycin	1
330853	1305630	0.3934392824824093	1059	+	Vancomycin	1
331746	1306523	0.17744651895658928	9	+	Vancomycin	1
333274	1308051	8.157574537382121	15811	+	Vancomycin	1
334424	1309201	0.17139731173473988	16	+	Vancomycin	1
335777	1310554	1.274506706234744	2157	+	Vancomycin	1
