	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
156	157	1.6194109086636468	10	-	Vancomycin	1
1049	1050	0.9057501711981727	25	-	Vancomycin	1
2839	2840	9.292775438757085	184	-	Vancomycin	1
4117	4118	0.4679760159178448	0	-	Vancomycin	1
5402	5403	1.7723291419211493	15	-	Vancomycin	1
6069	6070	1.671312567440095	10	-	Vancomycin	1
8175	8176	0.5738497613298678	0	-	Vancomycin	1
9211	9212	8.05489411461707	136	-	Vancomycin	1
10280	10281	0.5869033952620457	0	-	Vancomycin	1
11740	11741	5.071488767530531	34	-	Vancomycin	1
12763	12764	1.9766436808379828	14	-	Vancomycin	1
13703	13704	1.7426321577865986	13	-	Vancomycin	1
14271	14272	3.417313086495964	17	-	Vancomycin	1
15254	15255	0.7588698878129635	0	-	Vancomycin	1
16324	16325	1.0846512132218713	18	-	Vancomycin	1
16895	16896	7.678263577072187	83	-	Vancomycin	1
17729	17730	1.8108667757985648	25	-	Vancomycin	1
18899	18900	1.217753557858447	19	-	Vancomycin	1
20217	20218	3.714256494985689	19	-	Vancomycin	1
21402	21403	2.789755125078991	18	-	Vancomycin	1
21989	21990	1.8598251118877875	14	-	Vancomycin	1
23663	23664	5.523635851366015	31	-	Vancomycin	1
24281	24282	1.9764978479111166	14	-	Vancomycin	1
25257	25258	2.2254607471789773	16	-	Vancomycin	1
26352	26353	1.6148092207616678	11	-	Vancomycin	1
27715	27716	4.601726393961607	22	-	Vancomycin	1
28332	28333	2.0563661052404907	16	-	Vancomycin	1
29243	29244	1.4564483753817101	13	-	Vancomycin	1
30300	30301	4.474512394012558	27	-	Vancomycin	1
31392	31393	1.032856638749741	12	-	Vancomycin	1
32059	32060	0.9936836937035854	0	-	Vancomycin	1
33333	33334	1.134281259152128	36	-	Vancomycin	1
34155	34156	0.6691676042191302	31	-	Vancomycin	1
34875	34876	6.5330206170107825	208	-	Vancomycin	1
35788	35789	0.6041596162002213	0	-	Vancomycin	1
36388	36389	1.7274112575532057	147	-	Vancomycin	1
37556	37557	1.1911644691104402	107	-	Vancomycin	1
38613	38614	0.77825811339694	523	-	Vancomycin	1
39265	39266	0.4103328788946086	7	-	Vancomycin	1
40337	40338	7.339992003219598	3765	-	Vancomycin	1
41183	41184	3.051820463257558	1673	-	Vancomycin	1
41926	41927	0.3811140598070216	0	-	Vancomycin	1
45162	45163	8.299991293367171	8356	-	Vancomycin	1
46790	46791	0.2446652834568405	526	-	Vancomycin	1
47401	47402	0.13758696988730082	2	-	Vancomycin	1
49460	49461	8.557550239066385	466831	-	Vancomycin	1
50707	50708	0.13349025273386608	0	-	Vancomycin	1
52054	52055	5.496934398782303	57	-	Vancomycin	1
52830	52831	0.22544945966376706	2	-	Vancomycin	1
53605	53606	0.2597594964247585	0	-	Vancomycin	1
54841	54842	8.43068603814856	942	-	Vancomycin	1
56081	56082	0.2525933984724394	2	-	Vancomycin	1
57000	57001	0.2406027471189147	6	-	Vancomycin	1
58463	58464	8.4208256407784	1584	-	Vancomycin	1
60367	60368	0.1897119681700935	0	-	Vancomycin	1
